Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
CHINA,2632500.944,2472581.277,2573019.955,2819518.548,2855771.843,2943828.297,2982842.187,2607034.482,2499345.866,2699751.433,2710783.954,3172932.553,3267715.016,3142063.827,2999755.799,2811930.029,3342668.459,2850310.892,2653454.072,3184144.886,2979720.833,2473539.007,2968246.808,3547566.382,2838053.105,2598565.606,3118278.728,3170854.207,2536683.365,3044020.038
INDIA,511205.5286,436678.877,454281.5046,380374.147,393185.2826,432944.9762,461219.7573,541116.7235,508757.0922,463884.9934,471949.0881,533986.6019,578828.4795,701081.4646,459933.0418,367946.4334,441535.72,529842.8641,423874.2913,406018.8612,487222.6335,463076.8881,384114.6633,460937.596,524725.7303,419780.5842,434813.0524,521775.6629,417420.5303,413439.6937
INDONESIA,194844.6716,215269.4137,224414.7007,219238.3018,210832.8469,192123.6,194920.1189,152751.8523,116676.5229,87260.37824,105505.465,132118.5441,167793.0753,184598.8206,98020.29765,78416.23814,94099.48573,112919.3829,90335.5063,82840.72274,99408.8673,105106.449,84085.15917,100902.191,116043.8223,92835.05784,84849.3452,101819.2143,105405.3463,84324.27708
IRAN,114189.3332,35850.45698,61344.58418,43191.67364,34603.77688,51465.01109,152940.5856,97465.28669,29157.68565,32203.69656,33195.75474,44003.72476,48377.15622,43524.70488,50501.77457,60602.12951,48481.7036,42044.89474,50453.87369,60544.64841,48435.71874,38748.57499,46498.28999,55797.94799,44638.35839,49513.51745,59416.22093,47532.97676,38364.58234,46037.4988
JAPAN,627903.3298,772110.6095,733762.9532,767116.6105,745239.3523,753410.2139,781278.4083,767982.3078,764019.6081,674687.1907,658520.564,666297.1388,689125.7225,672053.0857,636676.285,591755.1654,710106.199,604337.6371,550561.8551,660674.2259,668492.2467,534793.7974,641752.5569,763549.3461,610839.4771,544656.3295,653587.5956,679604.9249,543683.94,652420.7281
MALAYSIA,1116.587972,4152.277152,1798.77226,1821.284838,1736.081607,1818.171292,7673.731099,5117.790513,5398.275044,2964.752686,5032.988814,1023.313597,161.6863086,7466.074589,908.0967901,726.4774319,871.7729185,1046.127502,836.9020016,669.5216013,803.4259216,964.1111057,1156.933327,925.5466617,740.4373292,888.5247949,1066.229754,852.9838032,682.3870429,818.8644512
PAKISTAN ,62223.4155,134107.8162,62637.00283,76260.50535,112112.2008,109573.3805,141958.5346,137528.2853,90206.45873,204367.3773,332739.5616,200758.3719,97575.12521,153291.2971,289931.1752,347917.4103,278333.9282,253863.4176,304636.1012,308494.6425,246795.714,296154.8568,338445.8966,270756.7173,264501.0167,317401.2201,270779.6214,264143.7597,316972.5116,264600.557
PHILIPPINES,19748.44874,18963.27739,28649.76316,42416.25718,51435.2399,429224.223,324199.3583,218151.957,44522.58425,26866.40766,47347.58083,46620.37907,27246.01487,61595.1881,59556.78336,47645.42669,57174.51202,67568.95872,54055.16697,64866.20036,51892.96029,41514.36823,49817.24188,59780.69026,47824.5522,57389.46265,68867.35518,55093.88413,45792.19901,54950.63881
SOUTH KOREA,151962.7234,230981.0639,145535.7269,274738.8799,218305.2863,192293.213,213594.2936,215235.1835,211365.6702,191195.413,182932.0321,120276.6753,132272.5333,131913.9652,111365.2415,91244.22676,109493.0722,131391.6866,105113.3493,95107.15879,114128.5906,121932.3965,97545.91719,108677.0892,130412.5071,104330.0057,88938.1645,106725.7974,127911.7438,102329.395
TAIWAN ,22985.66994,24479.79582,23721.25824,21454.78444,21221.5139,20846.85046,20134.58799,18287.26147,17813.28222,17437.51575,18102.8169,18469.93119,19108.35835,20449.6324,18221.66366,16301.00764,19561.20916,18786.69092,15029.35274,18035.22329,21642.26795,17313.81436,15095.68692,18114.82431,20542.28825,16433.83059,17214.00436,20656.80523,16525.44418,16165.37013
THAILAND,109455.8816,257758.8906,181649.9159,151426.8496,219165.7472,201843.6291,213223.2555,244544.7153,184445.5989,135774.9399,147682.8518,149414.432,191140.1671,101794.6167,108867.3531,119925.9403,95940.75223,111454.8748,124334.2426,99467.39402,106750.5119,128100.6143,102480.4914,97524.63074,117029.5569,110522.8346,88418.26766,106101.9212,127322.3054,101857.8443
VIETNAM,8801.139983,9608.991623,6810.669883,7617.923574,20516.94755,35161.35501,32037.28705,21224.91285,18136.57466,15195.15082,17202.80938,23461.98283,22961.67304,12153.19901,23446.59123,28135.90948,22508.72758,19211.76972,23054.12366,26711.72337,21369.3787,22484.13068,26980.95682,21584.76546,22351.6263,26821.95156,21457.56124,21299.49595,25559.39513,22297.26426
AFRICA,56455.47074,59184.10427,61374.80823,73588.42811,78054.48795,136096.4864,147757.6388,105806.7191,106466.0615,87836.46716,97951.72878,108761.2177,119262.9954,137092.9967,85853.6668,68682.93342,82419.52012,98903.42414,79122.73931,77569.87355,93083.84824,78855.35793,76055.45824,91266.54988,79177.88983,80549.47382,96659.36861,78079.30667,79320.36476,95184.43772
EGYPT,22168.7323,14628.45261,10717.74329,83375.07411,33791.11279,28175.89602,27504.2967,27264.8683,27511.76999,29302.82401,29743.10423,27796.39718,26435.03183,65694.73361,22461.45464,17969.16371,21562.99646,25730.18777,20584.15022,22542.66857,24793.8741,20042.19559,23074.22851,25255.64778,20204.51822,24245.42187,26844.2373,21475.38984,18918.70139,22702.44168
MOROCCO,4078.095148,5815.62919,10441.01521,15360.03351,16072.88922,18756.34819,23600.22917,26399.54537,29174.51101,24460.63356,31021.15363,34493.38859,37057.46939,55238.32088,24058.50383,19246.80306,23096.16368,27715.39641,22172.31713,20717.80554,24861.36665,27204.6092,21763.68736,24517.09577,29420.51492,23536.41194,20439.0091,24526.81092,28006.83611,22405.46889
SOUTH AFRICA,47024.45667,28427.36576,36887.5719,37104.44242,38157.26037,33435.63112,34574.97,186893.4182,233798.2451,25648.72023,28271.51928,31724.96396,29941.54489,26744.39161,36628.39304,43954.07166,35163.25733,35433.53482,42520.24179,34016.19343,29484.37885,35381.25462,40229.6838,32183.74704,38620.49645,46344.59574,37075.67659,41929.85723,44250.47261,35778.10208
NET,7921166.712,7985244.139,8157044.28,8436218.723,8554412.662,8671413.396,8852112.814,8525502.766,8320659.217,7593331.711,7710063.315,8538165.68,9008736.766,9092633.731,7887368.896,6531408.954,7837690.743,9323588.988,7458871.19,6822125.498,8186550.596,8216464.185,6573171.349,7887805.617,9465366.743,7572293.396,6633914.778,7960697.735,8762039.28,7009631.424
