Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
MALAYSIA,992.699122,3691.569303,1599.192977,1619.207716,1543.458044,1616.439627,6822.307165,4549.956004,4799.319918,2635.804308,4474.563313,909.7738235,143.7467182,6637.69078,807.340674,645.872539,775.047047,930.056456,744.045165,595.236132,714.2833585,857.14003,1028.568036,822.854429,658.283543,789.9402515,947.928302,758.3426415,606.6741135,728.008936
PAKISTAN ,55319.53725,119228.1439,55687.2358,67799.16905,99673.00925,97415.87885,126207.801,122269.1015,80197.77625,181692.1918,295821.0896,178483.6166,86748.86665,136283.1589,257762.4247,309314.9096,247451.9277,225696.4951,270835.7941,274266.2184,219412.9748,263295.5697,300894.2893,240715.4315,235153.82,282184.584,240735.7943,234836.2018,281803.4421,235242.316
PHILIPPINES,17557.29796,16859.24377,25470.98432,37710.04372,45728.34273,381600.4828,288228.448,193947.3302,39582.66736,23885.49757,42094.22194,41447.70543,24222.9862,54761.0136,52948.7761,42359.02089,50830.82505,60071.9761,48057.58088,57669.09705,46135.27764,36908.22211,44289.86654,53147.83985,42518.27187,51021.92625,61226.3115,48981.0492,40711.41449,48853.69738
SOUTH KOREA,135101.9945,205353.0085,129388.0929,244255.761,194083.6471,170957.6929,189895.3535,191354.1816,187914.0027,169981.6972,162635.1637,106931.6103,117596.4912,117277.7074,99008.9274,81120.40075,97344.48095,116813.3771,93450.7017,84554.72865,101465.6744,108403.6242,86722.89935,96619.0338,115942.8406,92754.27245,79070.20315,94884.2438,113719.5446,90975.63565
TAIWAN ,20435.33956,21763.68761,21089.3121,19074.3105,18866.92203,18533.82865,17900.59388,16258.23389,15836.84408,15502.77005,16094.25401,16420.63584,16988.22756,18180.68315,16199.91435,14492.36099,17390.83318,16702.25011,13361.80009,16034.16011,19240.99213,15392.79371,13420.77429,16104.92915,18263.05854,14610.44683,15304.05793,18364.86952,14691.89561,14371.77288
THAILAND,97311.41675,229159.7534,161495.3022,134625.5776,194848.6373,179448.4612,189565.4832,217411.7312,163980.7956,120710.2951,131296.9878,132836.4439,169932.581,90500.19265,96788.18735,106619.7905,85295.83235,99088.6156,110538.9781,88431.18245,94906.21615,113887.4594,91109.9675,86703.9747,104044.7697,98259.98805,78607.99045,94329.58855,113195.5063,90556.405
VIETNAM,7824.626585,8542.844615,6055.00523,6772.691655,18240.52947,31260.09514,28482.65207,18869.94386,16124.26624,13509.20237,15294.10507,20858.80408,20414.00519,10804.76441,20845.12023,25014.14428,20011.31542,17080.16511,20496.19814,23747.97597,18998.38078,19989.44762,23987.33715,19189.86972,19871.645,23845.974,19076.7792,18936.25173,22723.50208,19823.3146
AFRICA,50191.5636,52617.4469,54565.08555,65423.56695,69394.1038,120996.1651,131363.4769,94067.14,94653.3264,78090.7425,87083.6849,96693.828,106030.4014,121882.1095,76327.9399,61062.3519,73274.8223,87929.78675,70343.8294,68963.25885,82755.9106,70106.1148,67616.87255,81140.24705,70392.8608,71612.26335,85934.71605,69416.1688,70519.5277,84623.43325
EGYPT,19709.04365,13005.38105,9528.576895,74124.35465,30041.88548,25049.69419,24452.61086,24239.74778,24459.25497,26051.58607,26443.01586,24712.30191,23501.9842,58405.702,19969.28756,15975.43005,19170.51606,22875.34475,18300.2758,20041.49055,22042.91795,17818.4527,20514.07229,22453.45642,17962.76514,21555.31817,23865.78708,19092.62966,16819.61362,20183.53634
MOROCCO,3625.618019,5170.367345,9282.55264,13655.79082,14289.55301,16675.274,20981.71157,23470.43507,25937.50979,21746.65146,27579.26176,30666.24164,32945.82983,49109.46025,21389.13925,17111.3114,20533.57368,24640.28842,19712.23074,18419.10166,22102.92199,24186.17461,19348.93969,21796.84901,26156.21881,20924.97505,18171.23853,21805.48624,24899.39199,19919.51359
SOUTH AFRICA,41806.94939,25273.26259,32794.78298,32987.59106,33923.59564,29725.84559,30738.77134,166157.0219,207857.6148,22802.91628,25134.70775,28204.98219,26619.43891,23777.01957,32564.36082,39077.23298,31261.78639,31502.07577,37802.49092,30241.99274,26212.99684,31455.59621,35766.07735,28612.86188,34335.43426,41202.52111,32962.01689,37277.61134,39340.74734,31808.41224
NET,7042289.04,7099256.88,7251995.27,7500194.455,7605274.415,7709293.56,7869943.825,7579572.16,7397456.63,6750828.335,6854608.21,7590830.085,8009189.87,8083778.21,7012241.195,5806729.155,6968074.985,8289108.275,6631286.62,6065189.81,7278227.77,7304822.355,5843857.885,7012629.46,8415155.355,6732124.285,5897861.645,7077433.975,7789864.225,6231891.38
