Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
AZERBAIJAN,0.969229065,1.814238253,2.168390787,1.565997325,0.826398656,0.351061416,0.479723416,0.919054917,1.32486334,1.341544896,1.870785258,1.436668491,1.582961209,1.676616464,1.181546944,0.945237555,1.134285066,1.361142079,1.088913663,0.956323532,1.147588239,1.376151948,1.100921558,1.088685648,1.306422778,1.045138222,1.101370831,1.321644997,1.057315997,1.182019623
BELARUS,19.31253013,23.39774624,24.96633242,14.82172938,14.41143905,17.40243252,17.90737902,6.450822172,6.861244827,6.530059772,5.963075231,6.942013246,7.176738611,8.235182149,8.411495263,10.09379432,8.07503545,6.747499667,8.096999598,9.226518416,7.381214734,8.857457681,10.09670844,8.077366758,8.259334971,9.911201963,7.928961569,7.75386154,9.304633849,8.226477508
KAZAKHSTAN,3.767797371,7.674643332,8.010944966,7.822954387,6.549359246,3.757384904,4.397901903,3.632181214,4.365019526,4.258898507,4.638864702,5.245941219,9.630670083,10.48130913,5.235089011,9.304257322,10.08236281,9.928915789,9.730599956,9.506828273,9.257519971,8.982668346,8.682273201,8.356334497,8.004852209,7.627826328,7.225256844,6.797143752,6.343487045,5.864286722
UKRAINE,16.97414347,20.97013531,17.74795073,11.42335077,5.590867439,4.697834482,5.606311923,6.308326268,10.64585067,8.250482328,12.57690528,8.132579922,6.871380009,3.050495495,11.53587952,13.84305543,11.07444434,9.246576814,11.09589218,13.02185218,10.41748174,9.936147158,11.92337659,11.26588789,9.958617748,11.9503413,12.79824258,10.23859406,12.28631288,13.33413306
UZBEKISTAN ,6.902571834,5.694063974,6.463842005,6.917638484,5.499906736,2.93676053,3.235746041,6.031332021,8.274533615,8.085389352,7.273399386,9.926470006,9.001430036,8.830667498,10.55487987,12.13707759,9.709662074,9.85954506,11.83145407,9.465163257,9.798290147,11.75794817,9.406358542,9.916721068,11.90006528,9.520052228,9.636128605,11.56335433,9.557294477,9.688510708
TURKEY,63.13720607,55.80564453,54.59371768,49.67736823,58.88852776,56.42677901,58.43046094,59.66362524,52.13886923,71.45349802,47.9005884,56.61228007,68.49211341,87.05793886,41.052334,32.8418672,39.41024065,47.29228877,37.83383102,36.72418125,44.06901751,39.63376733,34.02981226,40.8357747,48.30460546,38.64368439,35.50824748,42.60989696,43.44865835,34.75892667
NORTH AMERICA,1344.332903,1416.84135,1487.942842,1556.771323,1557.766968,1594.706391,1609.822153,1616.914913,1598.44024,1295.150373,1344.239288,1491.445323,1589.752121,1676.140836,1342.09115,1073.67292,1288.407504,1546.089005,1236.871204,1177.978861,1413.574634,1322.425012,1114.047171,1336.856605,1554.581184,1243.664947,1219.170977,1463.005173,1251.918815,1190.604534
CANADA  ,136.3264037,159.8582641,155.9195685,159.544362,149.956559,160.7897917,148.2703001,145.8666544,145.6478734,105.2474188,89.44466893,100.7139698,119.3253667,119.4700144,84.69586353,67.75669082,81.30802897,97.56963478,78.05570781,72.56261283,87.07513538,87.95338112,70.3627049,84.43524589,101.322295,81.05783602,70.85096789,85.02116147,91.03035227,72.82428182
MEXICO,119.6225665,185.3682818,194.6751689,236.7836857,233.2751679,225.5675442,285.1373786,275.2103088,277.7736602,218.5702755,254.7498302,301.0074811,320.1463629,351.9368042,246.1279473,196.9023578,236.2828294,283.5393953,226.8315162,218.0564084,261.66769,240.478941,209.4359949,251.3231938,270.769437,216.6155496,259.9386596,282.5186985,226.0149588,237.87987
USA,741.4723541,843.4195407,903.082434,963.9841683,1019.819968,1081.72421,1049.215548,1100.750013,1078.593093,901.7945425,927.7818989,991.2729267,1049.899811,1094.196523,878.3807855,702.7046283,843.2455542,1011.894665,809.515732,762.2415942,914.6899128,871.6354656,730.1444613,876.1733534,1023.081385,818.4651075,798.9231036,958.7077243,820.8795754,765.7223497
