Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
SWEDEN,19370.8117,13336.35347,15891.80247,16871.52734,15774.25174,17394.84658,2132.215019,7790.634206,11484.79597,6191.765597,12920.57639,6753.671507,6166.614717,6067.49707,9387.392087,11264.8705,9011.896405,7209.517124,8651.420549,10381.70466,8305.363727,8663.018737,10395.62248,8316.497986,9406.726062,10942.41518,8753.932142,7693.069846,9231.683811,10165.5615
UNITED KINGDOM  ,71256.25697,101100.2746,80975.45255,106464.6359,117839.9165,111389.9059,77423.25107,104970.8742,116581.1503,75977.02545,64262.84056,49851.3931,45240.64116,59023.94018,56344.03995,54017.136,62796.27144,51085.2479,57750.4358,66124.43748,52899.54999,51809.37714,62171.25259,52351.57548,50038.44807,60046.13768,55748.86341,48838.05766,58605.66921,58319.51309
CZECH REPUBLIC ,20926.89191,20415.09333,19542.57843,21457.4424,21964.98003,24848.35083,24370.52263,24802.96403,22356.65732,26148.24313,21813.79244,23117.85905,26622.05118,26606.67968,18739.85341,14991.88273,17990.25928,21588.31113,17270.64891,16310.20487,19572.24584,19093.92551,15275.14041,18330.16849,21996.20219,17596.96175,16419.53811,19703.44573,18680.3669,15466.37032
HUNGARY,2176.199696,3161.844567,4413.722084,5473.980902,6081.763139,4575.476884,5089.617656,6430.3328,7428.422833,7737.350663,9124.298685,8446.874548,8427.728034,7618.414034,7628.757317,6812.607407,8175.12889,8066.001439,6452.80115,7743.361381,9270.083247,7416.066599,6389.539253,7667.447103,8505.219527,6804.175621,7412.430847,8894.917016,7115.933615,6403.533172
POLAND,15997.23803,11153.15642,11345.23854,12942.04315,16410.93494,24454.80523,31442.80296,33884.55768,33742.82581,26148.13157,26982.68256,29184.16921,40333.53862,41786.08578,14067.28477,11253.82781,13504.59338,16205.51205,12964.40964,12131.70643,14558.04772,14313.92022,11451.13617,13741.36341,16489.63609,13191.70887,10553.3671,12664.04052,15196.84862,12157.4789
ROMANIA,7560.375189,7676.006197,7313.95677,7411.413731,7960.74942,7268.40582,7681.46016,10263.6107,11495.33582,9787.86679,9363.474356,7821.527412,5834.280556,6996.314109,9895.552895,11874.66347,9499.730781,8519.819788,10223.78375,10281.24747,8224.997975,9869.997568,11843.99708,9475.197665,8075.774482,9690.92938,11371.96755,9097.574041,8934.029995,10720.83599
SLOVAKIA,19983.73042,27448.96106,30203.03642,30355.28661,32088.24195,32477.79834,32288.93419,33747.76632,34513.39029,31553.15115,31968.10253,30928.83431,33225.85718,31470.41701,26864.62888,21491.7031,25790.04372,30948.05247,24758.44197,23727.69197,28473.23036,26159.7654,22261.56562,26713.87875,30712.83998,24570.27199,25427.38377,30512.86052,24410.28842,24252.04414
SLOVENIA,1433.551681,1995.146348,1429.921594,1080.459496,1653.310889,1981.730052,2732.926638,3066.917733,2751.323333,1413.178927,2348.754766,820.0099083,3253.098178,3037.563193,697.9848791,3017.368065,2581.753672,2381.949933,2161.724162,1913.342794,1636.610957,1331.525814,998.087311,636.2954266,246.1501472,969.733931,836.3585258,737.3250684,685.1726198,694.9480583
SERBIA,483.7100337,486.8768769,3115.510114,3381.178183,2788.035752,2583.972985,2493.434645,1888.957583,1215.492146,796.5514697,684.1043193,255.2875357,58.91852949,39.11955418,520.0550773,624.0660927,499.252874,500.3779635,600.4535562,480.3628449,422.9009862,507.4811835,454.3742149,545.249058,632.9631889,506.3705512,405.0964409,486.1157291,526.1051939,420.8841552
RUSSIA,128307.5115,135209.9332,156064.2278,143279.4695,116550.879,103381.7326,109050.4165,96908.31489,97179.01027,92954.3608,97033.21539,79143.92701,79112.73629,82236.54521,86262.95871,93216.85601,74573.48481,89233.85522,101189.56,80951.64797,76212.33679,91454.80414,88363.54233,70690.83386,84829.00064,101794.8007,81435.84062,74733.30247,89679.96296,90530.68619
