Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
INDIA,6215866.665,5554808.728,5077147.359,4905025.46,5500379.862,6019751.506,6390020.035,8043304.382,6214717.372,4035560.846,5447290.619,7234693.321,7902282.344,7738308.931,7874714.209,7871488.252,7927186.483,7949453.995,7982255.362,8007785.043,8038096.719,8070775.95,8108470.515,8149163.394,8191027.176,8231210.004,8267821.828,8300237.318,8329532.083,8357980.383
INDONESIA,6385147.855,7264723.478,6919951.917,6973459.833,5616604.935,4745988.389,5670644.734,6881856.58,5599190.346,3507953.92,4551785.911,5614356.669,5616902.596,4853574.147,5160398.338,5014584.761,5062234.839,5016233.473,5005921.293,4976040.03,4954380.558,4931996.584,4914284.279,4898072.839,4881936.646,4862746.708,4838604.688,4808834.596,4774580.534,4738146.373
IRAN,1015844.644,378625.6105,686811.5324,611480.1083,621012.515,722553.9997,1593658.431,1262539.847,751080.6567,867811.9758,853581.367,932546.1039,1057140.495,1226237.192,1165400.416,1199071.416,1186866.363,1188644.637,1178107.674,1169537.295,1160395.547,1154995.675,1152948.348,1153598.234,1154385.231,1152686.233,1146418.959,1134942.336,1119320.887,1101876.506
JAPAN,5376843.37,7168521.592,6746406.632,7536716.329,7855875.138,8049694.463,8273036.929,8652283.769,8692437.065,8480657.048,8366312.436,8462986.681,9080627.055,8534634.972,8790084.36,8697326.867,8753601.54,8736083.324,8746588.979,8741267.886,8743630.278,8746207.388,8753825.765,8763419.855,8773631.491,8781366.114,8784824.485,8783315.247,8777869.245,8770671.263
MALAYSIA,523711.8822,606692.3561,627499.3698,701268.5585,734553.7599,702464.9229,674975.0707,748306.8367,797524.2877,839784.2592,902072.4241,1054465.246,1186148.043,1191743.236,1206189.472,1212315.032,1216958.345,1215404.699,1210560.104,1203762.432,1198119.672,1195492.979,1196570.582,1200223.021,1204096.846,1205551.407,1202564.233,1194439.965,1182188.093,1168151.557
PAKISTAN ,940671.4214,1714573.047,1023407.837,1015439.346,1473098.838,1881048.656,2463660.763,2814475.771,2741031.131,4070831.298,5404751.782,4627364.868,4315230.585,4813278.844,4665842.575,4800778.716,4809462.138,4871230.88,4903494.163,4947574.189,4987949.953,5035122.705,5085711.013,5140531.856,5196442.597,5251217.824,5302684.779,5350361.284,5395267.236,5439715.14
PHILIPPINES,205127.8059,191452.1007,420980.078,595066.4848,748256.9322,4355833.253,3400432.73,2866069.305,1435216.244,1406928.682,1789263.419,2095665.453,1977806.131,2607234.927,2369454.952,2505051.363,2475413.74,2515531.763,2518401.065,2535750.421,2547169.32,2565386.933,2585956.104,2610133.654,2634547.928,2657115.395,2675634.864,2689628.902,2700095.872,2709336.09
SOUTH KOREA,2212780.434,2438200.602,1607623.211,3007681.462,2803793.044,2692375.3,2659620.474,2880448.403,2920865.355,2985256.24,2737203.831,2224610.163,2119120.476,2153683.669,2130521.732,2130549.538,2115027.881,2098929.045,2076511.341,2053054.881,2029967.922,2009845.812,1993034.832,1978553.675,1964000.277,1946663.123,1924463.297,1896779.595,1864662.155,1830431.158
TAIWAN ,529860.5936,594921.7917,489821.3147,542573.2668,596890.9043,590667.449,578993.1778,602340.1516,581580.444,631156.8935,668708.1449,655206.7878,635458.2982,626163.6322,632346.7374,629809.2105,625508.3183,614791.2836,600465.108,584099.2442,568727.3409,556252.0236,547333.2909,540861.8572,534492.3901,525483.7319,511762.1717,492698.2728,469344.3397,444024.0302
THAILAND,939104.9476,2296162.186,1619695.064,1476171.066,2104646.366,2014619.579,2308328.362,2870055.503,2606554.04,2455218.511,2740208.859,2904156.511,3489661.369,2808118.046,3117320.871,3000144.291,3066195.248,3043336.857,3055402.345,3048645.6,3050961.179,3052936.851,3060260.084,3069466.71,3079385.116,3086833.921,3090053.02,3088331.354,3082700.745,3075353.781
VIETNAM,507132.4424,512696.7901,831084.0492,1583055.903,1368645.328,1833933.697,2353346.38,1882986.31,1460473.946,1368368.139,1741275.263,1979162.811,1573935.664,1536347.713,1554585.139,1550719.73,1551195.785,1542670.247,1531734.269,1518266.971,1506061.55,1496696.221,1490971.277,1487715.639,1484615.05,1478923.656,1468580.949,1452962.058,1433123.681,1411388.267
AFRICA,5340238.998,3874792.711,5430378.192,8778247.12,8404620.261,5625985.258,6524732.086,10707045.97,8924904.664,4475884.555,5177726.735,5259639.693,4902923.074,4652149.938,4752561.41,4706349.981,4719063.065,4698302.41,4686025.452,4666241.796,4649627.94,4634728.687,4623721.038,4614871.651,4606121.706,4594616.998,4578346.744,4556665.564,4530637.931,4502579.312
EGYPT,1946660.967,1502032.608,2242197.044,5526160.172,5146890.872,2699408.599,2870223.202,4056906.509,1493955.716,1488072.564,1343692.702,1298897.933,991355.9792,1083118.251,1036351.144,1049525.94,1031518.753,1020185.247,999463.0566,979089.7066,958549.3336,941274.5796,927254.1614,915663.7983,904033.3153,889677.8826,870503.3108,845891.9841,816891.6242,785825.3596
MOROCCO,234169.773,339014.8736,588209.5518,676681.8468,630747.8586,693441.5359,1301171.531,1222013.677,1580443.994,1488791.105,1937673.992,2003445.207,2160589.343,2125671.434,2176470.707,2186284.798,2209902.171,2220638.179,2231735.875,2239774.133,2250053.044,2263314.011,2280715.177,2300926.527,2321784.932,2340580.076,2355338.347,2365456.265,2371982.692,2377189.2
SOUTH AFRICA,3159408.258,2033745.229,2599971.596,2575405.101,2626981.531,2233135.123,2353337.353,5428125.786,5850504.954,1499020.885,1896360.041,1957296.553,1750977.751,1443360.252,1569023.352,1512681.628,1530698.45,1508470.891,1497858.385,1478447.771,1462810.99,1448672.804,1438522.626,1430480.383,1422593.443,1411980.126,1396641.856,1375925.331,1350896.557,1323870.861
NET,86222720.94,95665046.24,97617645.99,108028367.5,106446749.6,114324092.3,123231077.8,132845639.1,127106174.9,117549402.2,123719186.2,124268085.1,131389556.2,130463341.4,131598639.4,131712172.7,132058865.9,131990925,131826859,131553633.7,131351169.9,131285500,131393587.9,131622843.7,131867549.2,132007066.2,131955046.8,131688451.8,131258313.6,130774818.8
