Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
MALAYSIA,16659.25128,19298.85639,19960.72656,22307.32111,23366.12186,22345.37741,21470.92646,23803.60662,25369.2115,26713.49928,28694.88299,33542.49176,37731.31557,37909.29841,38368.83253,38563.68631,38711.38988,38661.96849,38507.86215,38291.62849,38112.13254,38028.57756,38062.85608,38179.04,38302.2662,38348.5357,38253.51385,37995.08125,37605.34975,37158.84816
PAKISTAN ,29922.71535,54540.49104,32554.55699,32301.07964,46859.2074,59836.07264,78368.9374,89528.34692,87192.07624,129492.9594,171924.9096,147196.2671,137267.2897,153110.1822,148420.2412,152712.5537,152988.773,154953.6339,155979.9275,157382.1111,158666.4623,160167.0254,161776.2372,163520.0857,165298.6039,167041.0014,168678.1629,170194.7504,171623.2067,173037.0925
PHILIPPINES,6525.106223,6090.082661,13391.35723,18929.03796,23802.01916,138558.8587,108167.6113,91169.53492,45654.16378,44754.3377,56916.38841,66663.02324,62913.92354,82936.02505,75372.25481,79685.57051,78742.79907,80018.95156,80110.22392,80662.10615,81025.3408,81604.84225,82259.14666,83028.23344,83804.85038,84522.72049,85111.82395,85556.97366,85889.92752,86183.85843
SOUTH KOREA,70388.4455,77559.05082,51138.4216,95674.2112,89188.52986,85644.33648,84602.40693,91626.93336,92912.59479,94960.8659,87070.33002,70764.74861,67409.12646,68508.58007,67771.79988,67772.6844,67278.94118,66766.83796,66053.73178,65307.58288,64573.18776,63933.10433,63398.34782,62937.70288,62474.75996,61923.26585,61217.09039,60336.47309,59314.81879,58225.93232
TAIWAN ,16854.84151,18924.43527,15581.19386,17259.23107,18987.07266,18789.10483,18417.74679,19160.41297,18500.04761,20077.07222,21271.57583,20842.09827,20213.89971,19918.23681,20114.9211,20034.20249,19897.3913,19556.48291,19100.76792,18580.17053,18091.19098,17694.3517,17410.64722,17204.7912,17002.17874,16715.61373,16279.13152,15672.70976,14929.82221,14124.38431
THAILAND,29872.88589,73040.81522,51522.42669,46956.93482,66948.70566,64084.95764,73427.82074,91296.33567,82914.36606,78100.38975,87165.9198,92381.0872,111005.9703,89326.10799,99161.83586,95434.45413,97535.5321,96808.40772,97192.21035,96977.27858,97050.93707,97113.78308,97346.73479,97639.59716,97955.10122,98192.04736,98294.44674,98239.68064,98060.57121,97826.8646
VIETNAM,16131.86005,16308.86169,26436.746,50356.93664,43536.54596,58337.34791,74859.84185,59897.70931,46457.61015,43527.72859,55389.88733,62957.07946,50066.82226,48871.15123,49451.28292,49328.32444,49343.46774,49072.27075,48724.39779,48296.00365,47907.74976,47609.83908,47427.72885,47324.16716,47225.53755,47044.49459,46715.49353,46218.65731,45587.59944,44896.1969
AFRICA,169872.7609,123256.9808,172740.0846,279235.6437,267350.5902,178962.3365,207551.4324,340590.6479,283900.8135,142377.6852,164703.2532,167308.9007,155961.7611,147984.679,151178.7634,149708.7799,150113.1826,149452.7871,149062.2576,148432.9404,147904.4544,147430.5098,147080.357,146798.8584,146520.523,146154.5588,145637.0028,144947.3254,144119.3876,143226.8442
EGYPT,61923.19728,47779.58929,71324.18652,175786.905,163722.3657,85868.06538,91301.67019,129050.0125,47522.66373,47335.52093,42742.80407,41317.88448,31534.98884,34453.94255,32966.28299,33385.37268,32812.56485,32452.04656,31792.87461,31144.79927,30491.41093,29941.90179,29495.91292,29127.22399,28757.25885,28300.61319,27690.67093,26907.78574,25985.2856,24997.06913
MOROCCO,7448.929884,10784.04779,18710.91923,21525.21893,20064.06084,22058.34388,41390.20752,38872.19976,50273.85194,47358.37769,61637.32201,63729.50138,68728.24925,67617.51214,69233.43471,69545.6205,70296.88808,70638.39999,70991.4172,71247.11382,71574.08551,71995.91628,72549.44659,73192.36869,73855.87364,74453.74631,74923.20623,75245.05676,75452.6621,75618.28089
SOUTH AFRICA,100500.6337,64693.34372,82704.97881,81923.51972,83564.16364,71035.92722,74859.55472,172668.4356,186104.2979,47683.78654,60323.1271,62261.5148,55698.52304,45913.22432,49910.56184,48118.33415,48691.44844,47984.39078,47646.80744,47029.3567,46531.9514,46082.21635,45759.33963,45503.51627,45252.63306,44915.02393,44427.11426,43768.12253,42971.95834,42112.27217
NET,2742740.852,3043100.792,3105212.902,3436377.481,3386066.287,3636644.202,3919975.008,4225813.77,4043241.673,3739241.165,3935501.714,3952962.165,4179495.839,4150032.987,4186146.764,4189758.255,4200786.548,4198625.351,4193406.419,4184715.134,4178274.771,4176185.813,4179624.087,4186916.704,4194700.772,4199138.804,4197484.068,4189003.692,4175321.016,4159941.067
