Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
INDIA,-6047110.103,-5403999.441,-4939306.254,-4771857.348,-5351048.282,-5856319.338,-6216535.328,-7824934.128,-6045992.013,-3925998.108,-5299400.376,-7038276.308,-7687740.742,-7528219.096,-7660921.063,-7657782.688,-7711968.751,-7733631.715,-7765542.547,-7790379.114,-7819867.849,-7851659.86,-7888331.044,-7927919.139,-7968646.348,-8007738.239,-8043356.077,-8074891.508,-8103390.94,-8131066.889
INDONESIA,-6211795.424,-7067491.167,-6732079.92,-6784135.131,-5464117.923,-4617138.025,-5516690.578,-6695018.845,-5447176.128,-3412715.352,-4428208.013,-5461930.696,-5464407.503,-4721802.903,-5020297.026,-4878442.188,-4924798.599,-4880046.139,-4870013.927,-4840943.921,-4819872.489,-4798096.225,-4780864.796,-4765093.486,-4749395.38,-4730726.435,-4707239.855,-4678278.001,-4644953.913,-4609508.915
IRAN,-988265.1517,-368346.1822,-668165.0654,-594878.8384,-604152.4468,-702937.1491,-1550391.686,-1228262.747,-730689.3267,-844251.4697,-830407.2122,-907228.1101,-1028439.848,-1192945.684,-1133760.586,-1166517.441,-1154643.747,-1156373.742,-1146122.851,-1137785.151,-1128891.596,-1123638.327,-1121646.583,-1122278.825,-1123044.456,-1121391.584,-1115294.463,-1104129.422,-1088932.085,-1071961.307
JAPAN,-5230865.722,-6973901.096,-6563246.271,-7332099.596,-7642593.46,-7831150.722,-8048429.592,-8417380.138,-8456443.299,-8250412.965,-8139172.732,-8233222.337,-8834094.194,-8302925.425,-8551439.536,-8461200.346,-8515947.199,-8498904.591,-8509125.024,-8503948.396,-8506246.651,-8508753.794,-8516165.337,-8525498.954,-8535433.351,-8542957.984,-8546322.463,-8544854.199,-8539556.053,-8532553.491
MALAYSIA,-509493.4601,-590221.0704,-610463.1878,-682229.5931,-714611.1239,-683393.477,-656649.9556,-727990.814,-775872.0446,-816984.6865,-877581.7701,-1025837.23,-1153944.929,-1159388.216,-1173442.247,-1179401.502,-1183918.752,-1182407.287,-1177694.219,-1171081.099,-1165591.536,-1163036.156,-1164084.503,-1167637.781,-1171406.434,-1172821.504,-1169915.431,-1162011.731,-1150092.489,-1136437.035
PAKISTAN ,-915132.8307,-1668023.553,-995623.0088,-987870.8567,-1433105.205,-1829979.462,-2396774.046,-2738064.664,-2666613.996,-3960310.991,-5258016.439,-4501735.053,-4198075.004,-4682601.591,-4539168.116,-4670440.832,-4678888.505,-4738980.268,-4770367.625,-4813250.908,-4852530.498,-4898422.541,-4947637.411,-5000969.906,-5055362.707,-5108650.824,-5158720.486,-5205102.607,-5248789.393,-5292030.566
PHILIPPINES,-199558.7252,-186254.3061,-409550.7546,-578910.8337,-727942.2644,-4237575.337,-3308113.289,-2788257.469,-1396251.097,-1368731.523,-1740686.132,-2038769.558,-1924110.037,-2536450.268,-2305125.858,-2437040.919,-2408207.937,-2447236.783,-2450028.185,-2466906.518,-2478015.401,-2495738.419,-2515749.151,-2539270.297,-2563021.74,-2584976.516,-2602993.193,-2616607.303,-2626790.102,-2635779.454
SOUTH KOREA,-2152704.948,-2372005.11,-1563977.332,-2926024.951,-2727671.966,-2619279.138,-2587413.583,-2802246.184,-2841565.844,-2904208.559,-2662890.605,-2164213.507,-2061587.794,-2095212.62,-2072679.513,-2072706.564,-2057606.309,-2041944.546,-2020135.467,-1997315.835,-1974855.671,-1955279.862,-1938925.289,-1924837.286,-1910679.003,-1893812.54,-1872215.424,-1845283.316,-1814037.844,-1780736.195
TAIWAN ,-515475.2381,-578770.0688,-476522.9984,-527842.7709,-580685.7213,-574631.2287,-563273.906,-585987.0254,-565790.9297,-614021.4122,-650553.1727,-637418.3682,-618206.0367,-609163.7146,-615178.9527,-612710.3179,-608526.192,-598100.1175,-584162.8879,-568241.3462,-553286.7796,-541150.1587,-532473.5635,-526177.8249,-519981.2845,-511217.2052,-497868.1761,-479321.8491,-456601.9594,-431969.0791
THAILAND,-913608.8857,-2233822.941,-1575721.442,-1436094.024,-2047506.645,-1959924.025,-2245658.814,-2792135.444,-2535787.867,-2388560.995,-2665814.048,-2825310.633,-3394919.432,-2731879.547,-3032687.725,-2918692.409,-2982950.128,-2960712.327,-2972450.246,-2965876.941,-2968129.654,-2970051.687,-2977176.1,-2986132.772,-2995781.901,-3003028.475,-3006160.178,-3004485.254,-2999007.512,-2991860.013
VIETNAM,-493364.1408,-498777.4202,-808520.6814,-1540077.01,-1331487.537,-1784143.642,-2289454.623,-1831864.509,-1420823.07,-1331217.873,-1694000.821,-1925429.884,-1531204.379,-1494636.915,-1512379.208,-1508618.742,-1509081.873,-1500787.797,-1490148.723,-1477047.053,-1465173.001,-1456061.935,-1450492.419,-1447325.169,-1444308.759,-1438771.883,-1428709.973,-1413515.124,-1394215.346,-1373070.033
AFRICA,-5195255.134,-3769594.718,-5282947.11,-8539923.669,-8176440.526,-5473243.576,-6347590.039,-10416356.94,-8682599.56,-4354367.327,-5037154.969,-5116844.046,-4769812.04,-4525847.224,-4623532.594,-4578575.774,-4590943.706,-4570746.689,-4558803.042,-4539556.498,-4523393.697,-4508898.949,-4498190.15,-4489581.018,-4481068.628,-4469876.265,-4454047.737,-4432955.187,-4407634.186,-4380337.339
EGYPT,-1893810.443,-1461253.442,-2181322.916,-5376128.675,-5007156.278,-2626121.487,-2792298.591,-3946764.25,-1453395.832,-1447672.404,-1307212.358,-1263633.736,-964441.3372,-1053712.326,-1008214.913,-1021032.024,-1003513.719,-992487.9104,-972328.313,-952508.0856,-932525.3698,-915719.6136,-902079.8403,-890804.1477,-879489.4244,-865523.7319,-846869.7368,-822926.5908,-794713.5711,-764490.7345
MOROCCO,-227812.2226,-329810.8499,-572240.0617,-658310.3939,-613623.4823,-674615.0688,-1265845.607,-1188836.835,-1537536.012,-1448371.437,-1885067.458,-1949053.029,-2101930.809,-2067960.898,-2117381.005,-2126928.65,-2149904.827,-2160349.36,-2171145.761,-2178965.785,-2188965.631,-2201866.572,-2218795.308,-2238457.933,-2258750.047,-2277034.916,-2291392.509,-2301235.733,-2307584.972,-2312650.127
SOUTH AFRICA,-3073632.468,-1978530.427,-2529384.132,-2505484.6,-2555660.766,-2172507.02,-2289445.841,-5280755.855,-5691667.715,-1458323.486,-1844875.153,-1904157.28,-1703439.894,-1404174.001,-1526425.433,-1471613.349,-1489141.026,-1467516.93,-1457192.546,-1438308.918,-1423096.664,-1409342.321,-1399467.713,-1391643.812,-1383970.997,-1373645.824,-1358723.978,-1338569.892,-1314220.632,-1287928.665
NET,-83881832.59,-93067805.16,-94967393.15,-105095470.6,-103556792.6,-111220270.8,-119885437.7,-129238970.2,-123655328.5,-114358015.7,-120360294.2,-120894291,-127822419,-126921350.2,-128025825.6,-128136276.7,-128473557.3,-128407460.9,-128247849.2,-127982041.8,-127785074.8,-127721187.8,-127826341.2,-128049372.9,-128287434.7,-128423164,-128372556.8,-128113199.7,-127694739.5,-127224371.2
