Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
CHINA,1466851.266,1577256.554,1838305.466,1961074.857,1992902.51,2403320.451,2780728.156,2807650.497,2915743.399,3262485.693,3189755.01,2898283.719,3209106.661,3272103.808,3273750.969,3297194.391,3310776.98,3328577.66,3344121.461,3360803.451,3377515.163,3395195.966,3413607.069,3432770.109,3452330.938,3471992.93,3491494.259,3510775.458,3529974.3,3549390.149
INDIA,790905.7493,706792.8571,646015.311,624114.5518,699867.3381,765952.0921,813064.9927,1023428.594,790759.5136,513484.0316,693112.2724,920541.0687,1005484.975,984621.0278,1001977.211,1001566.74,1008653.773,1011487.088,1015660.728,1018909.12,1022765.972,1026924.071,1031720.321,1036898.075,1042224.815,1047337.671,1051996.153,1056120.694,1059848.155,1063467.911
INDONESIA,812445.0573,924362.1005,880493.4295,887301.7669,714655.7953,603878.7036,721531.8095,875646.1856,712439.9661,446351.4219,579168.4154,714369.7264,714693.6697,617567.896,656608.1505,638054.8573,644117.8447,638264.6392,636952.5192,633150.4328,630394.4855,627546.3527,625292.6422,623229.9015,621176.7353,618735.011,615663.1847,611875.2436,607516.763,602880.887
IRAN,129255.8887,48176.25415,87389.77507,77804.6183,79017.52001,91937.64015,202776.8103,160645.3416,95567.36682,110420.2387,108609.5386,118656.9975,134510.3652,156026.1983,148285.338,152569.6299,151016.6612,151242.9285,149902.2072,148811.7138,147648.5194,146961.4407,146700.9391,146783.6305,146883.7679,146667.5876,145870.1409,144409.8574,142422.1871,140202.5672
JAPAN,684148.5772,912121.3899,858411.5588,958970.4216,999580.1306,1024241.666,1052659.722,1100915.021,1106024.119,1079077.268,1064528.08,1076828.894,1155417.343,1085945.409,1118448.743,1106646.296,1113806.676,1111577.661,1112914.399,1112237.344,1112537.934,1112865.845,1113835.206,1115055.956,1116355.283,1117339.435,1117779.477,1117587.442,1116894.494,1115978.624
MALAYSIA,66637.00511,77195.42558,79842.90624,89229.28445,93464.48746,89381.50965,85883.70582,95214.42646,101476.846,106853.9971,114779.532,134169.967,150925.2623,151637.1937,153475.3301,154254.7452,154845.5595,154647.8739,154031.4486,153166.514,152448.5302,152114.3102,152251.4243,152716.16,153209.0648,153394.1428,153014.0554,151980.325,150421.399,148635.3926
PAKISTAN ,119690.8614,218161.9642,130218.2279,129204.3186,187436.8296,239344.2906,313475.7496,358113.3877,348768.305,517971.8376,687699.6385,588785.0683,549069.1586,612440.729,593680.9648,610850.2149,611955.092,619814.5356,623919.7098,629528.4444,634665.8493,640668.1016,647104.9488,654080.343,661194.4155,668164.0055,674712.6515,680779.0014,686492.8266,692148.3699
PHILIPPINES,26100.42489,24360.33064,53565.42893,75716.15182,95208.07662,554235.4347,432670.4451,364678.1397,182616.6551,179017.3508,227665.5536,266652.093,251655.6941,331744.1002,301489.0192,318742.282,314971.1963,320075.8062,320440.8957,322648.4246,324101.3632,326419.369,329036.5867,332112.9337,335219.4015,338090.8819,340447.2958,342227.8947,343559.7101,344735.4337
SOUTH KOREA,281553.782,310236.2033,204553.6864,382696.8448,356754.1194,342577.3459,338409.6277,366507.7335,371650.3792,379843.4636,348281.3201,283058.9944,269636.5059,274034.3203,271087.1995,271090.7376,269115.7647,267067.3518,264214.9271,261230.3315,258292.751,255732.4173,253593.3913,251750.8115,249899.0398,247693.0634,244868.3615,241345.8923,237259.2752,232903.7293
TAIWAN ,67419.36603,75697.7411,62324.77542,69036.92427,75948.29062,75156.41931,73670.98715,76641.65187,74000.19044,80308.28889,85086.30333,83368.39308,80855.59885,79672.94723,80459.68442,80136.80995,79589.56521,78225.93165,76403.07166,74320.68211,72364.76392,70777.40681,69642.58886,68819.16482,68008.71498,66862.45494,65116.5261,62690.83906,59719.28883,56497.53723
THAILAND,119491.5436,292163.2609,206089.7067,187827.7393,267794.8226,256339.8306,293711.283,365185.3427,331657.4642,312401.559,348663.6792,369524.3488,444023.881,357304.432,396647.3434,381737.8165,390142.1284,387233.6309,388768.8414,387909.1143,388203.7483,388455.1323,389386.9392,390558.3886,391820.4049,392768.1894,393177.787,392958.7226,392242.2848,391307.4584
VIETNAM,64527.44019,65235.44677,105746.984,201427.7466,174146.1839,233349.3917,299439.3674,239590.8372,185830.4406,174110.9144,221559.5493,251828.3178,200267.289,195484.6049,197805.1317,197313.2978,197373.871,196289.083,194897.5911,193184.0146,191630.999,190439.3563,189710.9154,189296.6686,188902.1502,188177.9783,186861.9741,184874.6292,182350.3978,179584.7876
AFRICA,679491.0436,493027.9232,690960.3383,1116942.575,1069402.361,715849.3459,830205.7297,1362362.591,1135603.254,569510.7406,658813.0127,669235.6026,623847.0445,591938.716,604715.0536,598835.1198,600452.7303,597811.1483,596249.0304,593731.7615,591617.8175,589722.0393,588321.428,587195.4336,586082.0922,584618.2352,582548.011,579789.3016,576477.5503,572907.3767
EGYPT,247692.7891,191118.3572,285296.7461,703147.6201,654889.4629,343472.2615,365206.6808,516200.0499,190090.6549,189342.0837,170971.2163,165271.5379,126139.9554,137815.7702,131865.1319,133541.4907,131250.2594,129808.1862,127171.4984,124579.1971,121965.6437,119767.6071,117983.6517,116508.896,115029.0354,113202.4528,110762.6837,107631.1429,103941.1424,99988.27653
MOROCCO,29795.71954,43136.19115,74843.67691,86100.87571,80256.24337,88233.37552,165560.8301,155488.7991,201095.4078,189433.5108,246549.288,254918.0055,274912.997,270470.0486,276933.7388,278182.482,281187.5523,282553.6,283965.6688,284988.4553,286296.3421,287983.6651,290197.7864,292769.4748,295423.4946,297814.9853,299692.8249,300980.227,301810.6484,302473.1235
SOUTH AFRICA,402002.5349,258773.3749,330819.9152,327694.0789,334256.6546,284143.7089,299438.2189,690673.7426,744417.1914,190735.1461,241292.5084,249046.0592,222794.0922,183652.8973,199642.2473,192473.3366,194765.7938,191937.5631,190587.2297,188117.4268,186127.8056,184328.8654,183037.3585,182014.0651,181010.5322,179660.0957,177708.457,175072.4901,171887.8334,168449.0887
NET,10970963.41,12172403.17,12420851.61,13745509.93,13544265.15,14546576.81,15679900.03,16903255.08,16172966.69,14956964.66,15742006.86,15811848.66,16717983.36,16600131.95,16744587.06,16759033.02,16803146.19,16794501.4,16773625.68,16738860.54,16713099.08,16704743.25,16718496.35,16747666.82,16778803.09,16796555.22,16789936.27,16756014.77,16701284.06,16639764.27
