Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
KAZAKHSTAN,298.9448296,298.9448296,298.9448296,665.2182006,507.2396241,491.6079965,559.6962567,488.7219908,645.4570704,881.3397517,952.0671696,1091.796229,1436.818676,1393.041484,578.4512198,462.7609758,555.313171,666.3758052,533.1006442,497.4744742,596.9693691,596.0091546,476.8073237,572.1687884,686.6025461,549.2820369,464.813547,557.7762564,669.3315077,535.4652061
UKRAINE,1213.570337,1025.398107,751.0704583,503.2119463,346.7439914,275.2907082,335.8926856,325.6670292,330.7539494,161.090889,182.9741405,18.25687808,14.14011126,71.79037661,198.0321003,237.6385204,190.1108163,152.0886531,182.5063837,219.0076604,175.2061283,143.4536302,172.1443563,206.5732275,165.258582,198.3102984,237.9723581,190.3778865,179.1965163,215.0358196
UZBEKISTAN ,1816.466272,1498.437888,1701.011054,1820.43118,1447.343878,772.8317184,974.2930109,1534.878648,2059.72422,2110.874124,1880.930186,2462.386116,3083.565884,3203.992444,1627.740783,1302.192626,1562.631152,1875.157382,1500.125906,1499.98057,1799.976684,1439.981347,1506.330306,1807.596367,1446.077094,1421.438882,1705.726658,1680.458283,1344.366626,1613.239952
TURKEY,22358.44723,19700.33298,20022.16926,19555.45006,23003.29774,23483.28537,25147.95678,24895.18119,23624.41209,18948.49685,19006.92348,21135.89738,21548.33111,20856.02656,20954.60529,21237.42012,20080.6846,21738.72961,21223.74973,18682.22182,22418.66618,22182.53274,17746.02619,21295.23143,25168.90447,20135.12358,17984.62274,21581.54729,22758.48767,18206.79014
NORTH AMERICA,266606.4696,300125.1006,315167.4573,332528.1612,344384.3075,366255.5008,366328.6596,379165.928,375127.8463,305830.6053,315323.2743,347345.1617,371737.3576,389601.7869,304030.6093,243224.4874,291869.3849,350243.2619,280194.6095,268128.1059,321753.727,305303.3842,246914.4243,296297.3091,355556.771,284445.4168,263813.3093,316575.9711,301281.8674,257316.8098
CANADA  ,33874.90645,40241.71046,39641.4232,40727.33605,38564.377,42143.13362,38828.49464,36812.91264,37431.69022,27309.67639,22053.32452,25560.53328,31093.33093,29355.53935,20723.02288,16578.4183,19894.10196,23872.92235,19098.33788,18030.37214,21636.44657,21497.04187,17197.6335,20637.1602,24764.59224,19811.67379,16751.914,20102.2968,22951.07337,18360.85869
MEXICO,53123.8309,58052.73329,59924.06841,64442.76905,68076.81311,73675.26272,85542.37153,90995.62197,91783.22719,75324.61109,78682.94577,88909.19948,95495.20736,104348.2301,74442.5148,59554.01184,71464.81421,85757.77705,68606.22164,67262.77154,80715.32585,70929.30994,63467.81028,76161.37234,79968.94889,63975.15911,76770.19094,87162.09464,69729.67571,66932.4834
USA,179607.7322,201830.6568,215601.9657,227358.0561,237743.1174,250437.1045,241957.7934,251357.3934,245912.9289,203196.3178,214587.004,232875.4289,245148.8193,255898.0174,208865.0715,167092.0572,200510.4687,240612.5624,192490.0499,185354.5892,222425.5071,201061.3339,179998.8485,215998.6182,224608.4323,179686.7458,215624.095,246143.4857,196914.7886,189154.7307
SOUTH AMERICA,83487.05455,69296.05738,73464.8585,75921.1775,64205.83976,53506.32536,57695.16647,46825.62379,45458.70748,34947.96523,38373.4319,45140.44966,46618.46379,51487.90676,48585.38134,48788.15363,48105.05138,49140.99034,44610.27665,51787.99323,47954.88266,41968.11468,50361.73762,53541.78029,42833.42423,49723.0829,56681.27052,45345.01642,44029.84798,52835.81758
ARGENTINA,12786.58662,12236.10963,12497.41737,11795.68852,10776.01436,9793.322717,10321.01374,7226.54802,5475.727976,4326.334395,6775.200381,7974.057365,8941.599789,7706.768412,7788.025435,9063.724948,7250.979959,7151.460736,8581.752883,7166.946726,6873.216849,8247.860219,7546.017005,6849.606479,8219.527775,7798.785096,6239.028077,7486.833692,8984.20043,7187.360344
