Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
CHINA,676655.3763,635175.7417,662118.2158,714667.7305,723201.8762,728330.2606,737244.0393,663344.2994,639891.7558,688682.5971,680509.3616,821962.5992,858660.2631,840537.8247,760052.251,648567.1145,778280.5374,850090.6788,680072.543,757783.4485,909340.1383,727472.1106,645173.915,774208.6981,817444.6,653955.6799,784746.816,891626.5452,713301.2362,693782.7075
INDIA,139878.7585,132332.8469,130690.3542,110103.5919,113663.1979,123636.9008,129803.4241,153062.2843,144891.6021,128939.4875,133995.0035,149728.438,158907.5008,190295.0073,132793.0292,106234.4233,127481.308,152977.5696,122382.0557,118203.96,141844.7519,126026.5417,115770.883,138925.0596,135309.025,111614.7691,133937.7229,154963.0087,123970.407,120298.5949
INDONESIA,46898.48797,53801.10888,55555.82238,55081.47928,53378.74713,49529.2099,49427.42913,39497.58836,31178.10492,23763.53422,27703.85999,36422.20501,43986.2732,48113.44433,28671.22046,22936.97636,27524.37165,33029.24597,26423.39678,25386.91465,30464.29759,27509.22786,25363.93462,30436.72154,31541.9051,25233.52408,30280.2289,32628.80343,26103.04274,30192.12381
IRAN,28547.3333,18172.94824,14655.76825,15400.17199,13536.66741,17898.30544,43339.40121,29765.27593,12879.55862,12488.88199,12723.80994,15744.18831,16907.30441,15667.7964,16562.53941,19875.04731,15900.03784,13226.16682,15871.40018,19045.68022,15236.54417,15222.82957,18267.39548,14986.10804,16721.05848,19252.95987,15402.3679,15721.31936,18865.58323,15105.91052
JAPAN,210072.3918,240055.7877,240926.298,241375.3036,236726.0214,240687.0359,245066.3751,242616.4575,242136.0036,207536.4157,202279.5653,204846.3516,214744.8646,208723.8542,195155.3059,181756.8136,218108.1763,186352.2045,170945.8109,205134.973,205205.2184,164164.1748,196997.0097,234948.7557,187959.0045,161568.7376,193882.485,221703.4584,177362.7666,188933.272
MALAYSIA,8295.616303,8798.233099,9100.291092,8657.588231,8831.496619,8263.496063,7797.041645,7831.499452,8004.886743,6474.984226,6487.575183,9098.554077,9826.353179,10023.1638,8104.978439,6483.982751,7780.779301,9336.935162,7469.548129,7300.502883,8760.60346,7608.10885,7052.711212,8463.253455,8250.210779,6600.168623,7920.202348,9504.242816,7603.394254,7026.975447
PAKISTAN ,3612.288105,3599.336105,3356.16745,3777.558584,5285.470389,5318.614296,6150.498804,6721.677577,5266.50788,5583.520054,6881.51715,6559.406698,4844.33795,5532.245393,7979.0974,9574.916881,7659.933505,6687.316282,8024.779538,8711.216005,6968.972805,8338.135518,9280.461742,7424.369393,7638.254738,9165.905686,7332.724548,7118.496684,8542.196021,7930.119915
PHILIPPINES,3166.132596,3145.58197,3417.017755,3503.175165,5232.631319,6145.620264,3724.5968,1521.029065,3073.625416,2119.10718,2741.353427,3138.176133,3458.309399,3909.193069,2703.725872,2162.980697,2595.576837,3114.692203,2491.753763,2112.502695,2535.003234,3042.003882,2433.603105,2546.484681,3055.781617,2444.625294,2490.334693,2988.401632,2390.721305,2371.725703
SOUTH KOREA,63222.45646,61313.04121,59512.90373,72632.98755,73673.68459,72139.40002,72144.26046,70099.25596,67723.97005,59603.94836,57986.79185,43795.29199,49235.07077,47945.72228,40705.78001,37144.20369,44573.04442,41174.21867,32939.37494,39527.24993,47432.69991,37946.15993,34380.43297,41256.51957,43981.03758,35184.83006,42221.79608,47131.06893,37704.85514,39924.22606
TAIWAN ,5746.417484,6119.948955,5930.314561,5353.682261,5295.364625,5181.671066,5003.605448,4786.844724,4668.349908,4617.761514,4784.086802,4839.373448,4998.980237,5419.111203,4730.121472,4082.283418,4898.740101,5236.815308,4189.452247,4894.176273,5623.039208,4498.431367,4162.269558,4994.723471,4838.831237,3871.06499,4645.277987,5574.333584,4459.466867,4050.781654
THAILAND,39308.97733,64821.3867,62925.55171,54354.1191,54346.93091,48380.97562,50500.41372,56280.64406,53296.31777,40471.54103,46965.78519,48580.82969,46041.93351,36456.53261,51558.56353,61870.27623,49496.22098,43052.17654,51662.61185,60053.90687,48043.12549,47521.5082,57025.80983,46699.66766,47339.96282,56807.95539,47929.16115,45293.21175,54351.8541,51171.36921
VIETNAM,589.3550795,731.1946066,727.8644863,635.335368,3376.243213,5231.167156,5311.893503,4339.34448,2835.259102,2560.345567,2662.045959,3790.836511,2932.732487,2845.730934,4301.805787,5162.166945,4129.733556,3487.151805,4184.582167,5021.498599,4017.198879,3668.916313,4402.699575,4499.848297,3599.878637,4319.854364,5022.601757,4018.081406,3932.955455,4719.546547
AFRICA,18938.65035,19765.84935,19963.44871,24318.42236,24295.92417,26514.73937,27554.62067,28230.13545,28525.22568,24216.29804,26606.65527,27063.57278,29696.41187,33909.10636,22127.58662,17702.06929,21242.48315,25490.97978,20392.78383,19802.0669,23762.48027,20376.85227,20564.11793,24676.94152,19741.55322,20619.2908,24743.14895,19794.51916,20540.22183,24648.26619
EGYPT,3139.169666,2243.867197,1265.469546,3882.762853,3841.210102,5552.092463,5537.827956,5401.622091,5417.240164,5745.827686,5548.838666,5768.848229,5768.848229,10994.98934,4560.260586,3648.20847,4377.850163,5253.420196,4202.736157,3780.078559,4536.094272,4910.132392,3928.105915,4713.727096,5656.472516,4525.178012,3620.142411,4344.170893,5213.005071,4170.404057
MOROCCO,718.8456069,1158.360492,2092.144498,2758.259276,2621.483135,3174.75337,4279.774919,4769.15484,4911.905514,4124.418476,5459.789745,5962.036479,6776.711358,6459.745294,4264.146263,3411.31701,4093.580413,4912.296494,3929.837196,3515.722245,4218.866695,4763.166437,3810.533149,4370.957518,5172.905648,4138.324519,3693.719101,4432.462921,4406.076131,3524.860904
SOUTH AFRICA,15080.63508,16363.62166,16605.83467,17677.40023,17833.23092,17787.89354,17737.01779,18059.35852,18196.08,14346.05188,15598.02686,15332.68807,17150.85228,16454.37171,13303.17977,10642.54382,12771.05258,15325.2631,12260.21048,11753.34242,14104.01091,13080.95546,11050.64814,13260.77777,15284.26089,12227.40871,12341.80161,14810.16192,11848.12954,12120.77967
NET,2084339.913,2096991.108,2143577.809,2213319.696,2237650.696,2269631.67,2313124.475,2233814.366,2166846.23,1968266.985,1980213.706,2212191.414,2335570.342,2362532.075,2046013.691,1700779.789,2040935.747,2398755.097,1919004.078,1801737.502,2162085.002,2058297.996,1665134.662,1998161.594,2397793.913,1918235.131,1796114.042,2155336.85,2060447.994,1683138.398
